epoch,batch_idx,data_type,tot_loss,recon_loss,pred_loss,kld_loss,prop_mse_loss,run_time
0,211,train,3.752940845489502,0.8481895446777343,2.9047513008117676,2.740266076273201e-08,0.0,7.14744
0,212,train,3.7919476985931397,0.8441129565238953,2.947834777832031,2.7897075227656386e-08,0.0,7.20309
0,213,train,3.6983216285705565,0.8337496995925904,2.86457200050354,2.8187595901840724e-08,0.0,7.22332
0,214,train,3.748663806915283,0.8422452926635742,2.906418514251709,2.8697536080812824e-08,0.0,7.22518
0,215,train,3.666761302947998,0.8430568933486938,2.8237044334411623,2.9204189644360666e-08,0.0,7.26442
0,216,train,3.6283387184143066,0.835076367855072,2.7932623386383058,2.9665447698334902e-08,0.0,7.19212
0,217,train,3.6421152114868165,0.8282492756843567,2.8138659954071046,3.0291455743736154e-08,0.0,7.21924
0,218,train,3.6533891677856447,0.8123566389083863,2.8410325050354004,3.066311577981651e-08,0.0,7.27611
0,219,train,3.6123658180236817,0.8115276336669922,2.8008381843566896,3.1315136794773936e-08,0.0,7.24889
0,220,train,3.651682710647583,0.803540050983429,2.848142623901367,3.1798084165757246e-08,0.0,7.08831
0,221,train,3.5874922275543213,0.8064487695693969,2.7810434341430663,3.242832633532089e-08,0.0,7.14883
0,222,train,3.624053144454956,0.8104537606239319,2.813599395751953,3.2972585017887467e-08,0.0,7.3788
0,223,train,3.646081972122192,0.8007351398468018,2.8453468322753905,3.3476241156904504e-08,0.0,7.29396
0,224,train,3.6096190452575683,0.8075761556625366,2.8020428657531737,3.418932408294495e-08,0.0,7.33914
0,225,train,3.6106338500976562,0.7981284141540528,2.8125053882598876,3.478183501215426e-08,0.0,7.21696
0,226,train,3.5194265365600588,0.7924309492111206,2.72699556350708,3.50820968719745e-08,0.0,7.09713
0,227,train,3.5157796859741213,0.7878677248954773,2.727911901473999,3.556026868523077e-08,0.0,7.24531
0,228,train,3.5491732597351073,0.7795633196830749,2.769609975814819,3.60454002645838e-08,0.0,7.12087
0,229,train,3.500321626663208,0.7777478218078613,2.7225738048553465,3.672593678061275e-08,0.0,7.12608
0,230,train,3.54312424659729,0.7787246823310852,2.7643995761871336,3.6995663066363706e-08,0.0,7.09591
0,231,train,3.5052656650543215,0.7739195585250854,2.731346082687378,3.7351673398688946e-08,0.0,6.98768
0,232,train,3.4660812854766845,0.7727259993553162,2.6933552742004396,3.793410385810603e-08,0.0,7.14586
0,233,train,3.520951271057129,0.7655127048492432,2.7554385662078857,3.8028348825491774e-08,0.0,7.16066
0,234,train,3.5235830783843993,0.7680470705032348,2.7555360317230226,3.866658957463187e-08,0.0,7.04413
0,235,train,3.4365790843963624,0.7607085108757019,2.6758705139160157,3.900605136664126e-08,0.0,7.05494
0,236,train,3.42826623916626,0.7479901552200318,2.680276107788086,3.924128435528473e-08,0.0,7.26836
0,237,train,3.4150887012481688,0.7544353485107422,2.6606534004211424,3.963059569400684e-08,0.0,7.18689
0,238,train,3.3991690635681153,0.7520586252212524,2.6471104621887207,3.976040545694559e-08,0.0,7.12685
0,239,train,3.382673645019531,0.7399383187294006,2.6427353382110597,4.0319171290548186e-08,0.0,7.15237
0,240,train,3.3485559940338137,0.7426112055778503,2.605944776535034,4.031496985135163e-08,0.0,7.10674
0,241,train,3.359320783615112,0.7337790846824646,2.6255417346954344,4.058676168483544e-08,0.0,7.19583
0,242,train,3.3823514938354493,0.736681342124939,2.6456701278686525,4.0888912877790065e-08,0.0,7.08571
0,243,train,3.3987731456756594,0.7298004746437072,2.668972682952881,4.140622493764567e-08,0.0,7.08791
0,244,train,3.333819580078125,0.7297164082527161,2.604103136062622,4.1710580944709366e-08,0.0,7.20745
0,245,train,3.3258083343505858,0.7204546213150025,2.6053537368774413,4.168250882230495e-08,0.0,7.18425
